S1201_C01_001E,S1201_C01_017E,S1201_C01_018E,S1201_C01_019E,S1201_C01_020E,S1201_C01_021E,S1201_C01_022E,S1201_C01_023E,S1201_C01_024E,S1201_C01_025E,S1201_C01_026E,S1201_C02_001E,S1201_C03_001E,S1201_C04_001E,S1201_C05_001E,S1201_C06_001E,FIPS,STATEFP,COUNTYFP,TRACTCE
5368,5230,4258,340,180,304,26,122,138,921,3658,60.1,3.6,10.3,2.5,23.5,48439113808,48,439,113808
4044,3921,3451,50,66,63,0,291,123,968,2783,48.7,4.5,15.5,2.5,28.7,48439113809,48,439,113809
3639,3587,2990,96,39,382,0,80,52,887,2300,49.7,4.1,12.3,3.9,30.0,48439113810,48,439,113810
3354,3044,2201,453,70,87,45,188,310,1021,1533,37.5,6.8,16.1,5.7,33.9,48439113811,48,439,113811
4266,4171,3761,56,67,272,0,15,95,463,3307,66.1,2.2,7.5,1.4,22.9,48439113812,48,439,113812
4214,4009,3675,7,0,265,0,62,205,294,3459,72.4,2.7,4.1,0.7,20.0,48439113813,48,439,113813
3438,3381,3158,53,13,129,0,28,57,198,2996,76.4,2.5,2.4,0.3,18.3,48439113814,48,439,113814
4847,4752,4388,104,5,200,0,55,95,472,3995,71.2,3.9,5.2,0.2,19.5,48439113815,48,439,113815
4222,4131,3835,53,47,174,0,22,91,336,3602,68.1,3.9,4.7,0.6,22.7,48439113816,48,439,113816
4714,4595,3864,63,36,632,0,0,119,356,3508,76.0,0.6,4.9,0.0,18.6,48439113906,48,439,113906
7403,7204,5474,59,0,1555,0,116,199,445,5182,66.0,3.2,4.9,0.0,25.9,48439113907,48,439,113907
4246,4163,3471,135,25,509,0,23,83,221,3306,73.9,1.6,3.6,0.5,20.4,48439113908,48,439,113908
5402,5323,4590,110,21,602,0,0,79,177,4413,74.2,3.2,3.7,0.7,18.2,48439113909,48,439,113909
8446,8322,7632,77,37,407,0,169,124,578,7128,72.2,3.5,4.7,0.9,18.8,48439113910,48,439,113910
7972,7912,6481,345,0,1024,0,62,60,732,5826,53.7,8.2,10.6,1.3,26.2,48439113911,48,439,113911
4969,4950,4591,31,24,181,0,123,19,330,4384,64.3,6.8,9.0,0.8,19.1,48439113912,48,439,113912
3530,3459,2684,358,0,258,0,159,71,815,2028,48.1,4.2,11.7,1.5,34.4,48439113916,48,439,113916
6322,6307,3876,796,109,802,24,700,15,1334,3352,46.7,1.6,9.7,0.0,42.0,48439113917,48,439,113917
4493,4427,2990,481,49,403,0,504,66,1295,2274,37.7,3.4,15.6,3.5,39.8,48439113918,48,439,113918
5785,5474,4375,454,16,481,0,148,311,696,3908,64.2,2.1,6.5,0.7,26.5,48439113919,48,439,113919
4732,4597,3371,487,16,482,0,241,135,853,2789,59.0,2.6,5.9,0.5,32.0,48439113920,48,439,113920
19156,18702,14425,1894,79,2176,0,128,454,2543,12354,58.2,4.0,10.8,0.3,26.7,48439113921,48,439,113921
14417,13720,9734,1369,61,1403,23,1130,697,2310,8651,56.0,1.7,10.9,2.5,28.9,48439113922,48,439,113922
3096,2999,1847,269,0,371,0,512,97,1011,1393,43.3,0.9,9.1,1.2,45.4,48439113923,48,439,113923
4252,4169,2800,456,0,433,0,480,83,1033,2094,49.4,2.3,11.9,2.0,34.4,48439113924,48,439,113924
3313,3119,2388,303,71,138,0,219,194,993,1771,49.9,4.0,10.6,0.3,35.2,48439113925,48,439,113925
19995,19241,12917,2465,379,2611,0,869,754,3429,10436,58.0,1.8,11.2,2.2,26.8,48439113926,48,439,113926
12647,12309,9462,1494,47,886,0,420,338,2094,7982,64.8,2.3,7.7,1.4,23.9,48439113927,48,439,113927
7937,7654,6015,827,0,657,25,130,283,978,5173,61.7,2.2,9.9,0.8,25.5,48439113928,48,439,113928
7094,6953,5806,775,0,245,0,127,141,859,5257,64.4,2.4,6.4,0.8,26.0,48439113929,48,439,113929
6996,6913,5380,638,79,313,27,476,83,2375,3558,56.7,4.0,9.4,1.1,28.7,48439114003,48,439,114003
6954,6794,5870,228,20,187,31,458,160,2486,3948,59.4,3.7,12.9,0.8,23.1,48439114005,48,439,114005
5647,5487,5171,120,0,88,0,108,160,1076,4288,46.3,7.7,16.4,2.5,27.1,48439114006,48,439,114006
14056,13835,11062,1354,0,1060,0,359,221,4122,7330,55.8,2.8,10.6,0.9,29.9,48439114007,48,439,114007
11886,11243,8566,1472,147,584,0,474,643,3848,5519,56.6,0.8,9.8,2.9,30.1,48439114008,48,439,114008
7300,7198,6475,240,51,216,0,216,102,846,5957,66.7,5.1,9.9,0.2,18.1,48439114102,48,439,114102
21045,20754,17319,2082,310,579,0,464,291,2690,15327,63.0,3.3,8.5,0.4,24.8,48439114103,48,439,114103
7337,7252,6565,543,29,70,0,45,85,817,5854,64.6,3.8,6.9,0.5,24.2,48439114104,48,439,114104
4469,4431,4372,7,23,6,0,23,38,372,4027,51.4,8.7,12.0,0.4,27.5,48439114203,48,439,114203
5050,4980,4900,46,0,21,0,13,70,193,4707,58.6,4.4,16.2,0.6,20.3,48439114204,48,439,114204
2599,2576,2536,4,0,11,0,25,23,265,2296,52.1,10.6,18.4,1.9,17.0,48439114205,48,439,114205
3892,3767,3631,46,26,24,0,40,125,466,3219,56.7,6.5,13.8,0.3,22.7,48439114206,48,439,114206
4990,4937,4355,333,30,102,0,117,53,734,3810,58.2,5.3,12.0,2.3,22.3,48439114207,48,439,114207
6205,6124,4933,767,13,110,0,301,81,1327,3920,49.4,2.6,14.8,2.5,30.6,48439121601,48,439,121601
4803,4756,3065,1239,9,216,15,212,47,665,2516,35.1,10.5,15.3,2.7,36.3,48439121604,48,439,121604
2461,2445,2170,234,0,23,0,18,16,400,1795,47.1,13.4,17.5,0.0,22.0,48439121605,48,439,121605
2815,2739,2254,279,0,168,38,0,76,267,1998,60.2,6.1,9.7,0.3,23.7,48439121606,48,439,121606
4549,4469,3499,384,11,343,23,209,80,392,3211,56.2,6.5,14.3,0.8,22.2,48439121608,48,439,121608
4997,4813,3778,477,63,478,0,17,184,272,3548,67.1,3.7,7.8,0.0,21.3,48439121609,48,439,121609
2227,2168,1836,129,0,105,0,98,59,203,1731,61.2,5.9,9.9,1.4,21.6,48439121610,48,439,121610
4067,3989,2988,472,0,336,0,193,78,659,2535,55.9,3.9,11.1,0.0,29.2,48439121611,48,439,121611
2265,2201,1304,623,0,7,0,267,64,835,769,20.8,7.5,18.9,4.1,48.7,48439121702,48,439,121702
4218,4139,2780,776,0,301,0,282,79,2263,846,33.6,4.8,12.9,7.7,40.9,48439121703,48,439,121703
2746,2726,1964,484,25,91,0,162,20,1248,878,36.1,3.7,8.4,5.0,46.8,48439121704,48,439,121704
4017,3913,2056,1189,15,159,0,494,104,2313,311,37.9,1.9,10.2,5.6,44.4,48439121903,48,439,121903
3582,3441,2536,486,0,0,0,419,141,2452,560,45.4,2.4,10.6,4.2,37.3,48439121904,48,439,121904
3672,3482,1448,1167,0,619,26,222,190,1342,417,42.2,3.3,11.6,4.1,38.8,48439121905,48,439,121905
3176,3150,1907,470,0,61,0,712,26,2138,446,37.8,3.3,7.6,4.5,46.8,48439121906,48,439,121906
3141,3107,2324,115,48,8,0,612,34,2191,797,59.0,1.5,8.6,3.4,27.5,48439122001,48,439,122001
3436,3402,2415,714,0,8,0,265,34,2196,553,45.0,4.1,6.8,3.4,40.7,48439122002,48,439,122002
5562,5425,4360,406,17,35,107,500,137,3870,1102,46.7,5.4,6.1,3.2,38.6,48439122100,48,439,122100
1560,1519,1235,224,31,0,0,29,41,929,366,31.7,8.6,13.8,3.6,42.4,48439122200,48,439,122200
4368,4188,2192,848,44,998,0,106,180,667,1661,14.1,1.8,6.2,0.0,77.9,48439122300,48,439,122300
4751,4656,2611,636,25,1037,0,347,95,916,1949,34.7,1.7,5.5,0.6,57.5,48439122400,48,439,122400
3480,3480,2937,488,0,37,0,18,0,494,2461,36.2,9.0,18.0,4.1,32.7,48439122500,48,439,122500
3637,3622,3123,374,53,6,0,66,15,481,2735,48.5,8.6,12.0,1.5,29.5,48439122600,48,439,122600
4029,3848,3084,417,0,123,0,224,181,670,2515,44.9,6.4,13.2,1.5,33.9,48439122700,48,439,122700
2813,2785,1573,427,0,101,0,684,28,1774,538,39.1,0.4,8.2,4.2,48.2,48439122801,48,439,122801
3859,3823,2706,448,14,196,0,459,36,1868,1325,38.4,3.6,6.1,1.6,50.3,48439122802,48,439,122802
6069,5815,4351,419,148,96,0,801,254,4476,985,44.3,2.8,7.5,1.2,44.2,48439122900,48,439,122900
5292,5213,4004,722,0,377,0,110,79,520,3594,44.2,14.2,9.6,2.4,29.7,48439123000,48,439,123000
2355,2305,834,964,0,39,0,468,50,1092,224,34.1,7.2,14.1,6.4,38.3,48439123100,48,439,123100
2296,2259,2008,190,0,27,0,34,37,813,1234,26.2,5.7,19.1,2.8,46.2,48439123200,48,439,123200
4923,4842,3885,602,11,176,0,168,81,779,3306,32.9,5.7,13.9,2.5,45.1,48439123300,48,439,123300
1858,1820,1547,166,0,77,0,30,38,448,1145,35.4,9.9,13.2,0.9,40.6,48439123400,48,439,123400
2422,2395,1084,1011,0,0,0,300,27,1300,84,31.3,5.5,10.2,3.6,49.4,48439123500,48,439,123500
2480,2347,1443,539,0,107,0,258,133,950,849,24.7,3.8,14.3,5.0,52.3,48439123600,48,439,123600
0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,48439980000,48,439,980000
5343,5222,4368,544,29,228,0,53,121,527,3927,28.9,4.8,3.4,0.0,63.0,48441010100,48,441,010100
1927,1884,1634,106,19,6,0,119,43,620,1165,25.1,2.7,9.0,3.1,60.2,48441010200,48,441,010200
1803,1783,1242,250,10,0,0,281,20,618,919,43.0,9.2,11.4,3.3,33.1,48441010300,48,441,010300
1505,1498,873,117,0,12,0,496,7,973,426,38.0,13.7,15.6,5.6,27.1,48441010400,48,441,010400
2583,2583,1910,217,103,54,0,299,0,1059,1253,33.2,4.2,14.8,3.1,44.7,48441010500,48,441,010500
3204,3190,2397,380,84,45,0,284,14,958,1782,48.7,5.4,9.4,1.2,35.3,48441010600,48,441,010600
3031,2983,1678,73,9,0,0,1223,48,2025,933,42.4,7.5,13.0,3.2,33.9,48441010700,48,441,010700
1036,1024,498,157,10,0,0,359,12,603,235,38.2,9.3,15.3,5.1,32.1,48441010800,48,441,010800
5524,5497,4304,695,0,109,0,389,27,952,3604,29.0,5.3,11.2,4.4,50.1,48441010900,48,441,010900
867,867,574,86,0,0,0,207,0,363,431,21.9,3.6,21.3,4.3,48.9,48441011000,48,441,011000
2175,2148,1554,156,64,23,0,351,27,837,1101,41.1,4.3,13.3,2.6,38.8,48441011200,48,441,011200
2745,2680,1642,651,0,59,0,328,65,879,1091,41.9,6.9,14.3,8.7,28.2,48441011300,48,441,011300
3445,3337,2781,283,0,43,0,230,108,589,2422,50.7,9.8,11.8,4.6,23.2,48441011400,48,441,011400
2407,2382,1907,137,53,17,0,268,25,702,1526,51.6,5.7,10.2,2.8,29.7,48441011500,48,441,011500
2133,2087,1693,118,39,6,0,231,46,362,1567,55.3,3.6,13.1,1.7,26.3,48441011600,48,441,011600
1619,1610,1224,74,3,0,0,309,9,704,841,25.0,10.2,15.9,3.2,45.7,48441011700,48,441,011700
1444,1424,1054,56,0,0,0,314,20,762,594,39.1,5.6,14.0,7.1,34.2,48441011900,48,441,011900
1670,1613,1548,6,0,19,0,40,57,75,1513,65.8,10.5,5.0,0.6,18.1,48441012000,48,441,012000
558,544,449,70,0,0,0,25,14,45,429,5.6,3.4,8.2,1.1,81.7,48441012100,48,441,012100
2258,2202,1607,203,61,7,0,324,56,676,1336,43.8,6.0,12.8,4.4,32.9,48441012200,48,441,012200
3363,3277,2553,346,31,81,4,262,86,850,2023,33.7,5.3,13.7,4.1,43.2,48441012300,48,441,012300
1875,1875,1497,248,8,25,0,97,0,311,1319,42.3,7.9,18.3,5.9,25.5,48441012400,48,441,012400
3056,2925,2509,166,15,75,0,160,131,518,2198,48.4,8.3,8.4,1.6,33.2,48441012500,48,441,012500
2673,2617,2496,0,28,8,0,85,56,250,2340,60.4,5.6,10.3,1.8,21.8,48441012600,48,441,012600
6142,6060,5213,251,31,445,0,120,82,597,4764,62.0,9.5,9.3,0.6,18.6,48441012700,48,441,012700
3058,2988,2453,263,0,130,0,142,70,418,2233,32.0,5.8,10.3,1.8,50.1,48441012801,48,441,012801
3106,2943,1947,431,0,225,0,340,163,631,1750,50.7,2.0,13.6,0.8,33.0,48441012802,48,441,012802
1337,1312,1054,142,0,107,0,9,25,212,865,88.1,0.0,2.1,0.7,9.1,48441012900,48,441,012900
1267,1141,746,259,0,68,0,68,126,174,691,8.7,0.0,0.6,0.0,90.7,48441013000,48,441,013000
4407,4311,2892,629,77,123,0,590,96,1119,2447,41.9,3.8,15.5,4.4,34.5,48441013100,48,441,013100
1521,1462,1286,28,7,6,21,114,59,264,1151,51.6,7.0,10.1,3.2,28.1,48441013200,48,441,013200
2711,2631,2141,231,0,0,0,259,80,459,1941,53.1,4.5,10.8,1.6,30.0,48441013300,48,441,013300
3319,3288,2575,315,8,115,0,275,31,662,2206,45.1,3.2,12.4,1.3,37.9,48441013401,48,441,013401
5887,5740,4824,86,53,191,0,586,147,1218,4308,59.9,8.9,10.6,3.0,17.7,48441013402,48,441,013402
7520,7329,6550,228,33,261,0,257,191,957,5875,62.7,3.0,9.3,1.3,23.8,48441013404,48,441,013404
6008,5957,5813,4,0,13,0,127,51,385,5555,71.2,5.3,8.6,1.1,13.7,48441013500,48,441,013500
3763,3725,3445,63,72,8,0,137,38,405,3200,51.2,8.2,19.4,1.4,19.9,48441013600,48,441,013600
0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,48441980000,48,441,980000
783,783,517,10,3,0,0,253,0,469,301,61.4,12.1,11.6,4.3,10.5,48443950100,48,443,950100
1742,1729,1631,11,3,2,0,82,13,762,956,62.5,5.3,7.7,2.5,21.9,48445950100,48,445,950100
2143,2080,1712,286,15,0,0,67,63,1475,330,30.9,2.9,18.8,5.5,41.9,48445950300,48,445,950300
5724,5724,5437,181,0,0,0,106,0,2756,2787,52.4,9.4,10.9,4.4,22.9,48445950400,48,445,950400
1257,1243,1225,14,0,0,0,4,14,181,1048,62.5,10.8,5.3,0.9,20.5,48447950300,48,447,950300
1740,1733,1446,207,0,6,0,74,7,283,1243,52.3,8.2,12.8,3.2,23.6,48449950100,48,449,950100
2024,2005,1544,35,0,16,0,410,19,924,1030,71.9,2.6,9.2,0.9,15.4,48449950200,48,449,950200
6784,6761,4778,380,16,152,0,1435,23,2335,3892,61.3,3.1,7.6,3.0,24.9,48449950300,48,449,950300
4341,4286,3686,191,0,44,0,365,55,720,3326,58.8,7.6,7.3,1.3,25.0,48449950400,48,449,950400
2065,2040,1621,124,5,11,12,267,25,1388,529,48.5,2.3,8.3,3.9,37.0,48449950500,48,449,950500
3383,3383,1847,662,135,10,0,729,0,1779,912,46.6,5.6,5.6,4.2,38.1,48449950600,48,449,950600
1100,1090,443,341,34,45,0,227,10,512,177,37.6,7.0,12.4,3.7,39.3,48449950700,48,449,950700
3331,3085,2305,359,52,0,0,369,246,1429,1297,51.2,6.7,12.1,1.9,28.1,48449950800,48,449,950800
1801,1801,1723,23,0,0,0,55,0,521,1249,45.2,10.0,20.8,0.7,23.3,48451000100,48,451,000100
3437,3358,3065,34,40,0,9,210,79,1602,1770,37.0,7.2,17.3,5.4,33.1,48451000200,48,451,000200
4277,4262,3567,223,43,55,0,374,15,2273,1723,51.6,5.1,10.3,3.3,29.6,48451000300,48,451,000300
4310,4310,3878,169,39,0,0,224,0,2948,1177,38.3,6.5,14.8,2.6,37.8,48451000400,48,451,000400
3375,3316,2887,112,42,33,0,242,59,1914,1305,34.4,7.3,22.0,2.3,34.0,48451000700,48,451,000700
3389,3292,2985,36,0,25,0,246,97,1040,2230,57.1,2.9,17.3,0.1,22.6,48451000801,48,451,000801
3174,3098,2588,119,9,86,0,296,76,1711,1177,48.2,6.6,13.8,2.7,28.7,48451000802,48,451,000802
1903,1862,1627,15,0,0,0,220,41,1182,680,36.0,20.1,19.0,1.7,23.1,48451000900,48,451,000900
4394,4364,4239,29,16,0,0,80,30,1040,3296,51.0,5.5,11.6,1.4,30.5,48451001000,48,451,001000
4993,4957,4595,222,0,51,0,89,36,1739,2945,50.9,6.2,8.5,0.6,33.8,48451001101,48,451,001101
3804,3708,3234,101,44,7,0,322,96,1691,1894,42.9,5.2,15.4,2.2,34.3,48451001102,48,451,001102
6779,6720,5798,551,0,0,0,371,59,3271,2957,39.3,7.6,15.2,5.3,32.6,48451001200,48,451,001200
6292,6233,5331,618,45,137,15,87,59,1909,3611,33.7,1.2,5.8,1.4,57.9,48451001301,48,451,001301
3446,3377,2862,146,7,129,0,233,69,1171,1924,44.0,3.3,16.6,0.8,35.3,48451001303,48,451,001303
2681,2636,2428,104,0,33,28,43,45,717,1754,38.7,5.8,14.0,0.4,41.1,48451001304,48,451,001304
4839,4752,4141,185,33,52,0,341,87,2541,1981,33.5,5.6,17.9,4.8,38.1,48451001400,48,451,001400
2702,2463,1636,422,34,344,27,0,239,451,1379,12.1,0.0,5.7,0.2,82.0,48451001500,48,451,001500
3627,3612,3502,3,10,0,0,97,15,1124,2495,66.8,4.1,8.4,0.6,20.2,48451001600,48,451,001600
2333,2302,2259,0,0,0,0,43,31,532,1801,44.3,7.7,19.7,2.1,26.2,48451001702,48,451,001702
7575,7268,6919,151,21,60,0,117,307,1554,5478,64.8,6.3,9.4,1.2,18.3,48451001704,48,451,001704
3090,3016,2528,242,13,76,0,157,74,595,2160,53.3,5.4,9.1,0.2,31.9,48451001706,48,451,001706
4452,4440,4136,133,18,53,0,100,12,986,3285,58.0,10.2,9.5,3.0,19.4,48451001707,48,451,001707
5431,5431,4749,0,16,149,0,517,0,1371,3895,71.6,4.9,7.5,1.9,14.1,48451001708,48,451,001708
2164,2152,1618,338,15,10,0,171,12,1064,731,28.3,3.7,19.7,4.9,43.4,48451001800,48,451,001800
0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,48451980000,48,451,980000
3676,3580,3381,11,17,95,0,76,96,369,3109,42.5,7.2,12.9,0.8,36.6,48453000101,48,453,000101
2123,2079,2022,4,0,51,0,2,44,90,1934,66.3,8.7,7.5,0.9,16.5,48453000102,48,453,000102
2249,2211,1681,239,11,214,33,33,38,369,1367,17.1,1.6,6.0,0.5,74.8,48453000203,48,453,000203
2562,2452,2214,49,0,163,0,26,110,333,1932,33.1,4.0,9.0,0.6,53.2,48453000204,48,453,000204
3742,3581,3125,99,12,225,0,120,161,748,2512,23.2,1.5,10.7,0.8,63.8,48453000205,48,453,000205
2901,2854,2587,98,11,87,0,71,47,400,2269,42.0,2.6,10.7,1.8,43.0,48453000206,48,453,000206
4808,4733,3722,232,33,617,19,110,75,522,3298,27.1,0.5,8.8,0.8,62.8,48453000302,48,453,000302
2897,2890,2540,16,0,194,20,120,7,472,2196,27.0,1.4,8.3,0.3,62.9,48453000304,48,453,000304
3617,3514,3130,122,28,108,0,126,103,506,2813,29.3,0.9,10.5,0.9,58.4,48453000305,48,453,000305
5002,4910,3862,322,13,526,0,187,92,856,3202,49.8,3.2,10.8,1.0,35.3,48453000306,48,453,000306
1564,1515,1436,18,0,48,0,13,49,299,1160,38.2,5.4,10.0,1.2,45.1,48453000307,48,453,000307
3989,3734,3209,137,0,236,0,152,255,607,2784,22.5,2.0,2.5,0.1,73.0,48453000401,48,453,000401
3137,3050,2058,720,0,92,0,180,87,596,1666,27.0,6.7,15.3,5.9,45.1,48453000402,48,453,000402
4195,4102,3626,18,10,313,0,135,93,454,3325,22.2,1.7,4.4,0.3,71.5,48453000500,48,453,000500
10299,10020,7003,1828,58,938,18,175,279,2375,4911,1.3,0.0,0.3,0.0,98.4,48453000601,48,453,000601
8229,8043,5611,429,16,1759,0,228,186,1485,4418,0.6,0.0,0.8,0.0,98.5,48453000603,48,453,000603
7508,7262,4880,369,82,1828,0,103,246,1270,3705,2.8,0.0,1.9,0.0,95.3,48453000604,48,453,000604
1324,1268,884,35,25,218,0,106,56,322,717,18.4,1.7,11.1,0.4,68.4,48453000700,48,453,000700
1530,1516,1290,57,0,0,11,158,14,869,598,33.1,12.2,10.8,2.9,41.0,48453000801,48,453,000801
2757,2719,1689,951,0,8,0,71,38,671,1145,18.8,3.4,13.2,3.5,61.0,48453000802,48,453,000802
2727,2674,1914,561,8,112,0,79,53,397,1631,28.0,1.9,8.0,1.4,60.8,48453000803,48,453,000803
