S1501_C01_001E,S1501_C01_002E,S1501_C01_003E,S1501_C01_004E,S1501_C01_005E,S1501_C01_006E,S1501_C01_007E,S1501_C01_008E,S1501_C01_009E,S1501_C01_010E,S1501_C01_011E,S1501_C01_012E,S1501_C01_013E,S1501_C01_014E,FIPS,STATEFP,COUNTYFP,TRACTCE
393,28,49,286,30,4228,159,54,512,1014,302,1179,1008,4015,48201340800,48,201,340800
574,19,209,346,0,2848,157,159,659,763,329,592,189,2532,48201340900,48,201,340900
1156,0,299,776,81,6085,213,184,895,1384,772,1722,915,5688,48201341000,48,201,341000
605,81,293,171,60,2957,314,301,601,718,159,690,174,2342,48201341100,48,201,341100
684,71,222,383,8,2175,116,190,475,522,321,435,116,1869,48201341201,48,201,341201
498,167,130,184,17,3444,184,39,310,738,255,1068,850,3221,48201341202,48,201,341202
658,12,138,413,95,3730,51,226,436,974,322,1074,647,3453,48201341301,48,201,341301
364,94,92,108,70,1909,145,75,393,510,192,350,244,1689,48201341302,48,201,341302
350,63,100,135,52,3490,29,25,421,759,315,1235,706,3436,48201341400,48,201,341400
649,119,46,409,75,4301,14,159,681,891,627,1424,505,4128,48201341501,48,201,341501
562,25,156,290,91,2904,10,43,388,832,263,920,448,2851,48201341502,48,201,341502
485,77,206,162,40,4746,129,133,1150,1002,671,1263,398,4484,48201341600,48,201,341600
83,5,62,8,8,2127,55,94,494,608,357,289,230,1978,48201341700,48,201,341700
309,35,139,110,25,1497,52,80,338,435,186,267,139,1365,48201341800,48,201,341800
749,64,181,358,146,4556,85,193,836,1327,424,1039,652,4278,48201342001,48,201,342001
263,0,106,93,64,2339,65,157,714,493,354,424,132,2117,48201342002,48,201,342002
379,49,145,157,28,2846,104,265,1099,559,388,347,84,2477,48201342100,48,201,342100
530,243,149,138,0,2357,157,209,1015,592,137,225,22,1991,48201342200,48,201,342200
924,107,306,460,51,4522,404,644,1350,1498,330,243,53,3474,48201342300,48,201,342300
297,34,70,193,0,1923,102,135,595,633,170,210,78,1686,48201342400,48,201,342400
509,50,96,349,14,3895,46,217,1183,1284,447,572,146,3632,48201342500,48,201,342500
785,107,286,356,36,3094,54,201,922,965,316,490,146,2839,48201342700,48,201,342700
842,72,72,589,109,5634,152,256,1423,1450,602,1301,450,5226,48201342800,48,201,342800
570,91,168,266,45,4529,292,226,1472,1300,498,460,281,4011,48201342900,48,201,342900
993,91,275,547,80,4433,319,192,1871,929,382,443,297,3922,48201343000,48,201,343000
277,0,131,146,0,3527,155,144,1205,1108,412,366,137,3228,48201343100,48,201,343100
500,49,167,275,9,3619,77,303,987,1046,426,502,278,3239,48201343200,48,201,343200
339,72,73,183,11,3208,135,204,1115,1009,356,347,42,2869,48201343301,48,201,343301
460,79,129,183,69,3327,222,159,938,984,357,543,124,2946,48201343302,48,201,343302
197,35,37,125,0,2196,53,249,834,712,143,146,59,1894,48201343600,48,201,343600
432,40,84,246,62,2634,259,378,950,647,129,150,121,1997,48201343700,48,201,343700
1773,99,327,884,463,11124,670,576,2604,1995,1508,2705,1066,9878,48201350100,48,201,350100
1156,217,453,362,124,5587,528,366,1627,1457,752,443,414,4693,48201350200,48,201,350200
759,229,257,220,53,4402,188,358,877,1146,518,915,400,3856,48201350300,48,201,350300
722,129,318,215,60,4102,387,478,1053,1319,227,429,209,3237,48201350400,48,201,350400
1213,173,517,511,12,4686,822,541,1484,721,312,461,345,3323,48201350500,48,201,350500
380,56,104,220,0,3164,106,101,526,990,372,659,410,2957,48201350601,48,201,350601
1039,78,242,566,153,5854,130,263,1192,1111,769,1579,810,5461,48201350602,48,201,350602
54,0,20,34,0,1599,5,81,381,419,206,402,105,1513,48201350700,48,201,350700
591,60,261,270,0,3515,139,45,1033,867,460,668,303,3331,48201350801,48,201,350801
715,152,358,177,28,5426,213,492,787,1240,417,1512,765,4721,48201350802,48,201,350802
738,57,74,187,420,3227,168,23,201,456,297,1301,781,3036,48201410100,48,201,410100
600,0,42,40,518,4664,45,53,317,495,82,2102,1570,4566,48201410200,48,201,410200
216,0,38,44,134,2663,19,53,152,330,91,1116,902,2591,48201410300,48,201,410300
204,0,0,142,62,3401,17,0,270,462,146,1425,1081,3384,48201410401,48,201,410401
91,8,24,14,45,2052,0,15,93,237,161,637,909,2037,48201410402,48,201,410402
375,4,37,222,112,3747,34,88,251,683,93,1308,1290,3625,48201410500,48,201,410500
822,0,0,204,618,3866,0,19,158,609,167,1665,1248,3847,48201410600,48,201,410600
432,0,70,45,317,3356,8,95,241,341,122,1423,1126,3253,48201410701,48,201,410701
618,3,102,370,143,1998,32,35,142,299,134,825,531,1931,48201410702,48,201,410702
302,0,42,97,163,3407,23,143,108,363,160,1138,1472,3241,48201410800,48,201,410800
176,0,32,103,41,2671,145,8,90,306,12,874,1236,2518,48201410900,48,201,410900
463,0,0,54,409,4472,0,0,161,583,228,1670,1830,4472,48201411000,48,201,411000
143,17,41,68,17,2543,33,50,84,135,73,996,1172,2460,48201411100,48,201,411100
106,68,7,31,0,1342,22,15,79,127,44,546,509,1305,48201411200,48,201,411200
461,20,176,150,115,3806,16,22,230,780,249,1464,1045,3768,48201411300,48,201,411300
179,65,33,38,43,2080,48,28,85,266,34,750,869,2004,48201411400,48,201,411400
807,22,45,135,605,5932,18,0,87,822,169,2665,2171,5914,48201411501,48,201,411501
418,0,98,35,285,3402,97,56,79,260,142,1567,1201,3249,48201411502,48,201,411502
52,24,0,0,28,1902,111,7,46,182,132,713,711,1784,48201411600,48,201,411600
410,0,34,76,300,2508,0,8,304,344,69,1212,571,2500,48201411700,48,201,411700
64,0,0,14,50,4395,101,35,313,376,254,1412,1904,4259,48201411800,48,201,411800
242,21,24,125,72,2523,65,17,35,261,162,938,1045,2441,48201411900,48,201,411900
444,64,113,145,122,2694,11,0,101,134,63,962,1423,2683,48201412000,48,201,412000
2676,0,576,2027,73,115,0,0,0,16,13,72,14,115,48201412100,48,201,412100
519,0,89,182,248,3872,0,49,67,229,175,1369,1983,3823,48201412200,48,201,412200
28,0,0,28,0,4884,0,0,94,225,203,1826,2536,4884,48201412300,48,201,412300
115,23,0,65,27,3108,0,20,49,291,13,1096,1639,3088,48201412400,48,201,412400
145,12,36,52,45,1039,20,13,43,51,12,399,501,1006,48201412500,48,201,412500
93,29,0,40,24,2568,60,29,189,189,33,699,1369,2479,48201412600,48,201,412600
201,30,21,115,35,2567,0,120,155,239,54,962,1037,2447,48201412700,48,201,412700
140,34,35,46,25,3588,41,62,169,185,164,1173,1794,3485,48201412800,48,201,412800
341,40,15,113,173,2997,69,139,280,333,172,925,1079,2789,48201412900,48,201,412900
108,23,0,41,44,2579,25,59,207,333,57,678,1220,2495,48201413000,48,201,413000
97,16,27,11,43,1935,16,0,30,94,9,637,1149,1919,48201413100,48,201,413100
437,19,84,145,189,2059,0,12,132,135,93,751,936,2047,48201413201,48,201,413201
598,10,42,177,369,2973,119,30,236,327,137,955,1169,2824,48201413202,48,201,413202
353,23,100,120,110,5786,174,331,512,456,200,1670,2443,5281,48201413300,48,201,413300
427,104,173,104,46,1877,168,191,371,318,84,389,356,1518,48201420100,48,201,420100
141,22,70,49,0,1787,164,107,442,295,171,312,296,1516,48201420200,48,201,420200
169,0,10,125,34,2553,0,31,139,343,141,1041,858,2522,48201420300,48,201,420300
95,4,6,67,18,2801,82,68,357,497,147,949,701,2651,48201420400,48,201,420400
228,68,140,20,0,2265,577,217,638,448,97,217,71,1471,48201420500,48,201,420500
140,7,57,48,28,1708,35,84,192,365,64,491,477,1589,48201420600,48,201,420600
123,2,52,35,34,1907,1,32,253,231,48,496,846,1874,48201420700,48,201,420700
100,50,13,37,0,1546,5,12,112,160,30,644,583,1529,48201420800,48,201,420800
170,26,2,98,44,5164,22,119,287,415,147,1566,2608,5023,48201420900,48,201,420900
90,0,41,40,9,2100,6,44,122,322,49,659,898,2050,48201421000,48,201,421000
341,23,121,174,23,2175,277,144,461,370,155,427,341,1754,48201421101,48,201,421101
536,126,181,229,0,3001,810,328,848,348,147,376,144,1863,48201421102,48,201,421102
464,87,127,194,56,3523,1012,277,913,490,161,422,248,2234,48201421201,48,201,421201
546,291,146,99,10,2963,1240,357,718,273,62,296,17,1366,48201421202,48,201,421202
531,251,170,73,37,4661,639,537,1454,660,250,920,201,3485,48201421300,48,201,421300
433,125,228,80,0,1958,425,298,743,157,89,127,119,1235,48201421401,48,201,421401
356,137,109,106,4,2185,791,290,753,186,46,109,10,1104,48201421402,48,201,421402
455,100,126,206,23,2650,873,321,702,363,93,253,45,1456,48201421403,48,201,421403
725,189,91,317,128,4969,894,311,1395,646,452,890,381,3764,48201421500,48,201,421500
499,299,123,77,0,4184,1679,447,1033,283,207,354,181,2058,48201421600,48,201,421600
216,55,83,57,21,3145,388,161,383,423,91,1016,683,2596,48201421700,48,201,421700
618,46,113,309,150,2985,57,17,533,859,160,759,600,2911,48201421800,48,201,421800
73,0,38,0,35,1879,28,28,75,227,83,719,719,1823,48201421900,48,201,421900
112,12,22,52,26,1839,54,78,146,221,111,726,503,1707,48201422000,48,201,422000
442,0,181,233,28,3621,385,166,979,585,230,674,602,3070,48201422100,48,201,422100
461,105,163,169,24,3174,445,331,1060,882,192,225,39,2398,48201422200,48,201,422200
861,178,294,343,46,4652,894,370,1154,1332,218,535,149,3388,48201422301,48,201,422301
158,27,46,68,17,1318,64,65,305,229,149,311,195,1189,48201422302,48,201,422302
220,29,145,46,0,2701,172,352,927,666,157,223,204,2177,48201422401,48,201,422401
603,262,181,144,16,3941,1196,365,715,440,130,599,496,2380,48201422402,48,201,422402
453,108,200,101,44,4337,784,336,953,776,284,709,495,3217,48201422500,48,201,422500
477,156,47,274,0,4429,694,577,1044,583,309,843,379,3158,48201422600,48,201,422600
446,156,33,257,0,3652,962,422,994,523,153,459,139,2268,48201422701,48,201,422701
340,46,55,202,37,2290,433,187,633,485,94,295,163,1670,48201422702,48,201,422702
1059,106,411,523,19,2999,717,334,598,559,225,393,173,1948,48201422800,48,201,422800
353,77,175,90,11,2626,729,75,743,416,135,450,78,1822,48201422900,48,201,422900
609,154,198,224,33,3298,907,356,991,389,143,403,109,2035,48201423000,48,201,423000
210,56,110,44,0,1538,406,148,551,194,44,152,43,984,48201423100,48,201,423100
395,51,101,225,18,2307,120,189,521,671,38,441,327,1998,48201423201,48,201,423201
1030,224,259,429,118,4447,817,583,1420,819,203,580,25,3047,48201423202,48,201,423202
334,59,29,143,103,3376,185,293,649,817,217,677,538,2898,48201423301,48,201,423301
292,26,170,75,21,3720,187,304,875,691,335,834,494,3229,48201423302,48,201,423302
603,161,104,296,42,3703,289,257,798,932,245,628,554,3157,48201423401,48,201,423401
754,55,228,330,141,2830,310,118,761,460,151,644,386,2402,48201423402,48,201,423402
194,50,30,86,28,1531,101,89,269,226,93,404,349,1341,48201423500,48,201,423500
603,41,152,395,15,4980,513,354,1715,1005,150,738,505,4113,48201423600,48,201,423600
559,118,21,359,61,4365,55,111,440,625,215,1712,1207,4199,48201430100,48,201,430100
141,12,46,63,20,1042,0,44,142,164,40,371,281,998,48201430200,48,201,430200
297,25,75,111,86,3050,14,0,74,236,66,1495,1165,3036,48201430300,48,201,430300
236,83,32,49,72,2441,0,13,145,172,60,858,1193,2428,48201430400,48,201,430400
128,12,29,67,20,1749,6,4,222,199,65,665,588,1739,48201430500,48,201,430500
257,38,28,111,80,2514,33,10,132,345,66,1119,809,2471,48201430600,48,201,430600
148,41,25,29,53,2734,18,21,285,378,104,1146,782,2695,48201430700,48,201,430700
394,13,34,141,206,4084,14,17,138,501,132,1852,1430,4053,48201430800,48,201,430800
82,33,21,0,28,4012,33,0,133,400,212,1763,1471,3979,48201430900,48,201,430900
188,83,0,105,0,4461,191,138,194,625,150,2188,975,4132,48201431000,48,201,431000
548,0,187,275,86,3080,0,16,275,845,279,1050,615,3064,48201431101,48,201,431101
333,0,83,225,25,3166,48,60,686,460,358,998,556,3058,48201431102,48,201,431102
450,0,159,245,46,2891,93,74,317,804,112,990,501,2724,48201431201,48,201,431201
303,0,67,195,41,4040,94,259,428,594,310,1598,757,3687,48201431202,48,201,431202
455,104,0,245,106,4465,193,0,924,582,337,1551,878,4272,48201431301,48,201,431301
145,0,34,31,80,3257,0,17,112,531,118,1455,1024,3240,48201431302,48,201,431302
166,28,44,71,23,1510,0,47,156,261,71,665,310,1463,48201431401,48,201,431401
46,0,0,22,24,2897,19,44,141,273,95,1354,971,2834,48201431402,48,201,431402
152,0,19,105,28,4084,0,13,372,565,169,1841,1124,4071,48201431501,48,201,431501
175,60,43,62,10,2810,88,32,170,293,69,1103,1055,2690,48201431502,48,201,431502
126,44,0,0,82,2479,28,36,102,299,27,970,1017,2415,48201431600,48,201,431600
255,38,40,117,60,3826,0,0,200,466,252,1603,1305,3826,48201431700,48,201,431700
113,9,21,0,83,2944,17,24,200,383,49,1339,932,2903,48201431801,48,201,431801
253,0,19,53,181,3930,123,73,298,375,266,1867,928,3734,48201431802,48,201,431802
458,29,132,142,155,3794,0,68,234,498,52,1689,1253,3726,48201431900,48,201,431900
299,36,129,107,27,2994,129,154,203,616,144,1122,626,2711,48201432001,48,201,432001
729,269,35,340,85,3019,633,220,502,657,244,486,277,2166,48201432002,48,201,432002
994,41,151,647,155,3888,216,204,586,799,483,1152,448,3468,48201432100,48,201,432100
184,0,45,139,0,3499,332,343,535,388,205,1229,467,2824,48201432200,48,201,432200
950,169,256,375,150,4756,556,174,1006,988,391,1037,604,4026,48201432300,48,201,432300
691,200,123,272,96,4557,426,329,1162,1031,163,937,509,3802,48201432400,48,201,432400
554,177,213,139,25,3544,448,121,826,692,207,865,385,2975,48201432500,48,201,432500
137,47,31,41,18,1366,85,57,340,264,147,345,128,1224,48201432600,48,201,432600
812,494,175,143,0,3173,1143,203,734,539,159,306,89,1827,48201432701,48,201,432701
475,165,82,186,42,2861,356,105,332,624,173,837,434,2400,48201432702,48,201,432702
416,67,231,101,17,3201,488,147,963,494,276,634,199,2566,48201432801,48,201,432801
396,69,130,155,42,4166,1375,385,1167,597,166,377,99,2406,48201432802,48,201,432802
228,59,60,77,32,1854,371,84,632,429,60,235,43,1399,48201432901,48,201,432901
498,141,124,153,80,4222,820,522,1172,825,65,552,266,2880,48201432902,48,201,432902
591,384,71,112,24,3608,1267,292,1033,425,78,277,236,2049,48201433001,48,201,433001
316,126,113,59,18,2329,588,288,689,451,48,183,82,1453,48201433002,48,201,433002
689,288,210,150,41,3322,949,397,1086,326,126,290,148,1976,48201433003,48,201,433003
579,236,271,72,0,1845,552,228,622,159,94,107,83,1065,48201433100,48,201,433100
376,178,80,110,8,3437,634,268,797,728,261,596,153,2535,48201433201,48,201,433201
621,172,275,160,14,2575,367,301,824,349,133,393,208,1907,48201433202,48,201,433202
424,13,99,214,98,3400,546,351,544,800,84,721,354,2503,48201433300,48,201,433300
380,19,144,198,19,2897,587,289,860,451,224,382,104,2021,48201433400,48,201,433400
572,115,373,53,31,3070,1167,420,808,393,48,144,90,1483,48201433501,48,201,433501
935,305,437,193,0,4102,1322,451,1106,441,81,459,242,2329,48201433502,48,201,433502
609,166,272,145,26,3929,527,250,1626,717,344,334,131,3152,48201433600,48,201,433600
720,159,236,303,22,5012,964,381,723,898,392,1262,392,3667,48201440100,48,201,440100
52,0,20,32,0,1339,22,18,67,242,78,540,372,1299,48201450100,48,201,450100
135,13,65,47,10,3469,68,114,287,324,85,1555,1036,3287,48201450200,48,201,450200
725,206,273,187,59,5250,381,511,817,962,433,1507,639,4358,48201450300,48,201,450300
610,257,102,32,219,2640,237,51,440,550,93,754,515,2352,48201450400,48,201,450400
136,33,25,39,39,2132,39,22,150,254,122,916,629,2071,48201450500,48,201,450500
241,35,22,146,38,2764,126,21,183,383,153,1108,790,2617,48201450600,48,201,450600
116,0,0,59,57,4046,50,0,286,323,77,1930,1380,3996,48201450700,48,201,450700
126,10,20,63,33,1177,55,13,152,279,56,353,269,1109,48201450801,48,201,450801
763,144,92,448,79,4701,166,158,613,1181,229,1588,766,4377,48201450802,48,201,450802
417,23,66,223,105,1965,0,8,195,405,147,728,482,1957,48201450900,48,201,450900
432,102,133,174,23,3714,486,290,432,1037,163,805,501,2938,48201451001,48,201,451001
709,99,262,265,83,3560,112,67,791,757,299,1152,382,3381,48201451002,48,201,451002
233,0,67,84,82,2916,0,112,403,467,280,1140,514,2804,48201451100,48,201,451100
66,20,9,11,26,1976,17,11,149,274,94,809,622,1948,48201451200,48,201,451200
394,0,167,147,80,5597,272,55,672,1169,477,1610,1342,5270,48201451300,48,201,451300
118,9,21,78,10,2599,0,50,604,470,126,978,371,2549,48201451401,48,201,451401
399,16,148,119,116,3436,54,78,704,1087,338,1042,133,3304,48201451402,48,201,451402
549,31,49,134,335,4080,46,77,728,708,350,1258,913,3957,48201451403,48,201,451403
794,26,307,262,199,3623,18,76,407,675,269,1437,741,3529,48201451500,48,201,451500
166,0,50,38,78,5030,139,76,206,868,318,1717,1706,4815,48201451601,48,201,451601
714,138,230,267,79,6535,241,64,758,950,488,2170,1864,6230,48201451602,48,201,451602
428,90,129,178,31,2628,139,44,482,698,337,688,240,2445,48201451700,48,201,451700
517,66,188,236,27,4071,379,232,977,1056,394,763,270,3460,48201451800,48,201,451800
526,0,237,265,24,5133,243,594,1207,1205,443,997,444,4296,48201451901,48,201,451901
218,44,34,86,54,1834,67,114,227,246,64,629,487,1653,48201451902,48,201,451902
432,110,51,225,46,5889,538,291,1118,1031,180,1952,779,5060,48201452000,48,201,452000
932,23,355,468,86,7754,190,260,1264,1718,387,2452,1483,7304,48201452100,48,201,452100
712,0,202,407,103,3686,246,215,925,826,176,913,385,3225,48201452201,48,201,452201
381,22,164,114,81,2458,165,80,338,692,200,641,342,2213,48201452202,48,201,452202
273,71,50,94,58,1707,353,134,499,266,74,233,148,1220,48201452300,48,201,452300
649,87,130,361,71,4687,1076,717,1417,508,271,445,253,2894,48201452400,48,201,452400
722,136,289,162,135,4943,982,579,1257,942,284,753,146,3382,48201452500,48,201,452500
1001,83,277,627,14,5170,874,543,1588,958,360,679,168,3753,48201452600,48,201,452600
1874,348,392,1033,101,8062,999,796,2135,1493,434,1640,565,6267,48201452700,48,201,452700
361,59,54,248,0,3784,572,205,1006,1004,365,432,200,3007,48201452801,48,201,452801
966,279,255,407,25,4091,609,437,1343,591,279,714,118,3045,48201452802,48,201,452802
592,113,250,178,51,2783,818,625,698,368,66,171,37,1340,48201452900,48,201,452900
840,64,642,109,25,5227,1459,719,1626,912,131,285,95,3049,48201453000,48,201,453000
426,21,134,271,0,2554,533,424,564,381,165,333,154,1597,48201453100,48,201,453100
800,251,342,184,23,5425,1181,849,1830,928,127,321,189,3395,48201453200,48,201,453200
445,142,204,74,25,1963,209,408,505,413,140,235,53,1346,48201453300,48,201,453300
200,28,108,64,0,2114,326,184,654,585,72,188,105,1604,48201453401,48,201,453401
657,95,244,263,55,5178,729,324,1759,1332,243,646,145,4125,48201453402,48,201,453402
502,50,218,192,42,2792,474,318,852,505,173,439,31,2000,48201453403,48,201,453403
682,116,189,323,54,4413,689,434,1142,1031,196,679,242,3290,48201453501,48,201,453501
412,73,137,202,0,2054,287,259,670,427,123,249,39,1508,48201453502,48,201,453502
317,52,145,120,0,1351,288,189,416,305,45,82,26,874,48201453601,48,201,453601
1031,232,376,423,0,5200,1153,521,1415,1351,316,331,113,3526,48201453602,48,201,453602
944,307,453,184,0,5759,1095,542,1819,1246,297,484,276,4122,48201453700,48,201,453700
464,99,263,76,26,2677,515,228,867,428,170,351,118,1934,48201453800,48,201,453800
830,45,250,426,109,7367,774,538,2172,1526,672,1298,387,6055,48201453900,48,201,453900
530,146,128,225,31,3539,323,146,1169,646,238,678,339,3070,48201454000,48,201,454000
429,0,160,238,31,2495,243,191,634,581,183,408,255,2061,48201454100,48,201,454100
392,84,185,123,0,3027,393,238,1030,586,121,422,237,2396,48201454200,48,201,454200
972,175,255,433,109,7881,771,435,2455,1394,575,1661,590,6675,48201454301,48,201,454301
627,65,106,437,19,4733,267,544,1459,806,558,667,432,3922,48201454302,48,201,454302
90,19,0,21,50,646,13,6,18,42,151,212,204,627,48201454400,48,201,454400
565,62,94,310,99,6554,89,61,551,712,190,2780,2171,6404,48201454501,48,201,454501
90,23,13,14,40,1674,25,16,126,183,79,746,499,1633,48201454502,48,201,454502
297,51,68,139,39,3592,131,25,317,689,699,1171,560,3436,48201454600,48,201,454600
385,22,45,209,109,4898,0,95,817,863,238,1860,1025,4803,48201454700,48,201,454700
762,192,258,226,86,5403,263,227,1043,1502,483,1282,603,4913,48201454800,48,201,454800
1149,205,370,398,176,7560,101,170,1070,1569,566,2634,1450,7289,48201454900,48,201,454900
335,20,138,143,34,1821,20,14,279,373,120,529,486,1787,48201455000,48,201,455000
654,164,115,312,63,4686,297,399,972,1088,195,1052,683,3990,48201455101,48,201,455101
239,21,48,129,41,2083,73,22,300,446,218,774,250,1988,48201455102,48,201,455102
288,32,138,106,12,2999,133,81,531,918,228,829,279,2785,48201455200,48,201,455200
1269,12,541,572,144,6931,79,185,898,2193,524,2027,1025,6667,48201455300,48,201,455300
132,0,3,54,75,1932,49,28,164,240,62,901,488,1855,48201510100,48,201,510100
350,14,0,57,279,5606,141,59,382,948,264,2209,1603,5406,48201510200,48,201,510200
161,0,43,118,0,3911,28,20,164,449,108,1630,1512,3863,48201510300,48,201,510300
111,0,55,4,52,2967,86,109,117,344,244,1331,736,2772,48201510400,48,201,510400
191,0,38,43,110,3074,62,46,227,266,148,1411,914,2966,48201510500,48,201,510500
1091,53,0,174,864,5327,9,127,312,285,189,2573,1832,5191,48201510600,48,201,510600
557,23,0,20,514,3838,20,18,154,241,83,1953,1369,3800,48201510700,48,201,510700
478,132,0,52,294,7262,25,157,459,753,322,2771,2775,7080,48201510800,48,201,510800
496,0,28,90,378,5989,319,55,223,508,387,2565,1932,5615,48201510900,48,201,510900
223,0,45,105,73,2231,93,28,301,291,57,971,490,2110,48201511001,48,201,511001
391,0,261,109,21,3388,0,71,630,482,382,964,859,3317,48201511002,48,201,511002
95,0,13,25,57,2960,102,88,304,292,39,1423,712,2770,48201511100,48,201,511100
158,73,0,41,44,4933,161,186,342,406,375,1869,1594,4586,48201511200,48,201,511200
322,57,77,0,188,2971,35,58,433,423,32,1412,578,2878,48201511301,48,201,511301
212,0,15,58,139,2907,15,86,264,362,157,1276,747,2806,48201511302,48,201,511302
152,72,12,44,24,2510,143,29,262,364,71,1033,608,2338,48201511400,48,201,511400
319,36,76,60,147,6169,396,243,886,943,138,1825,1738,5530,48201511500,48,201,511500
415,126,61,183,45,2598,503,251,490,300,95,667,292,1844,48201511600,48,201,511600
143,0,85,35,23,1531,91,78,186,155,40,574,407,1362,48201520100,48,201,520100
175,11,10,123,31,2459,82,11,561,358,54,886,507,2366,48201520200,48,201,520200
445,47,242,98,58,3899,768,412,1036,463,135,719,366,2719,48201520300,48,201,520300
374,41,195,124,14,2226,593,264,808,310,55,187,9,1369,48201520400,48,201,520400
1118,276,498,240,104,5483,1440,975,1864,761,247,167,29,3068,48201520500,48,201,520500
285,148,82,55,0,1617,410,197,589,180,36,153,52,1010,48201520601,48,201,520601
231,38,86,41,66,3650,904,566,1145,500,177,241,117,2180,48201520602,48,201,520602
147,0,41,91,15,2858,183,189,377,415,77,912,705,2486,48201520700,48,201,520700
260,69,81,89,21,1467,276,146,281,175,152,301,136,1045,48201521000,48,201,521000
193,106,48,39,0,1415,515,198,301,152,84,117,48,702,48201521100,48,201,521100
371,0,155,216,0,3785,806,372,1026,543,193,421,424,2607,48201521200,48,201,521200
340,83,203,45,9,3559,556,584,1077,465,191,453,233,2419,48201521300,48,201,521300
734,149,399,157,29,4396,1559,927,1265,289,70,186,100,1910,48201521400,48,201,521400
560,103,284,161,12,3721,880,210,918,654,174,536,349,2631,48201521500,48,201,521500
491,41,220,219,11,2198,478,379,681,319,37,192,112,1341,48201521600,48,201,521600
643,51,221,353,18,4443,559,708,1119,932,355,580,190,3176,48201521700,48,201,521700
743,145,230,315,53,4066,444,416,1175,629,352,799,251,3206,48201521800,48,201,521800
378,133,185,60,0,4605,339,293,1120,866,98,1188,701,3973,48201521900,48,201,521900
517,68,238,178,33,2995,302,104,704,619,238,712,316,2589,48201522000,48,201,522000
774,359,186,151,78,5082,780,556,1063,864,187,1236,396,3746,48201522100,48,201,522100
320,0,212,80,28,2377,515,90,596,462,189,405,120,1772,48201522201,48,201,522201
460,97,261,84,18,2509,537,323,710,403,72,270,194,1649,48201522202,48,201,522202
413,112,92,145,64,2662,559,212,456,622,99,444,270,1891,48201522301,48,201,522301
405,96,214,66,29,2427,381,188,703,330,76,420,329,1858,48201522302,48,201,522302
412,90,146,167,9,3556,313,225,621,651,130,1079,537,3018,48201522401,48,201,522401
380,114,62,133,71,2451,521,120,583,332,161,523,211,1810,48201522402,48,201,522402
228,63,37,82,46,3408,4,33,234,211,127,1464,1335,3371,48201522500,48,201,522500
622,196,308,82,36,3955,616,579,1140,630,268,550,172,2760,48201530100,48,201,530100
216,10,43,120,43,2726,63,200,484,426,148,884,521,2463,48201530200,48,201,530200
132,33,59,31,9,1662,212,215,591,305,102,148,89,1235,48201530300,48,201,530300
215,68,76,27,44,1973,401,364,586,386,100,73,63,1208,48201530400,48,201,530400
336,143,76,81,36,3333,828,523,1063,625,90,152,52,1982,48201530500,48,201,530500
338,71,164,70,33,2129,346,262,595,359,107,253,207,1521,48201530600,48,201,530600
686,76,364,233,13,3445,854,600,1255,342,109,213,72,1991,48201530700,48,201,530700
282,0,203,79,0,3164,321,344,825,663,232,411,368,2499,48201530800,48,201,530800
277,50,138,82,7,2895,247,96,652,505,97,733,565,2552,48201530900,48,201,530900
119,36,9,54,20,2776,89,46,291,363,148,1003,836,2641,48201531000,48,201,531000
23,0,16,0,7,2355,124,33,312,282,137,948,519,2198,48201531100,48,201,531100
433,21,107,240,65,2427,159,78,651,334,144,678,383,2190,48201531200,48,201,531200
566,330,30,183,23,3750,123,369,1284,860,287,580,247,3258,48201531300,48,201,531300
129,24,68,37,0,1747,63,107,472,294,124,502,185,1577,48201531400,48,201,531400
113,0,57,25,31,2190,109,184,500,418,154,567,258,1897,48201531500,48,201,531500
325,0,161,153,11,2177,169,83,356,385,88,724,372,1925,48201531600,48,201,531600
94,16,32,30,16,2439,44,92,253,253,101,916,780,2303,48201531700,48,201,531700
234,108,38,88,0,1652,271,136,646,287,45,204,63,1245,48201531800,48,201,531800
417,84,94,173,66,3192,156,555,1181,648,167,396,89,2481,48201531900,48,201,531900
358,70,148,121,19,4298,673,804,1302,785,151,436,147,2821,48201532001,48,201,532001
26,0,26,0,0,782,47,29,157,171,68,202,108,706,48201532002,48,201,532002
658,310,348,0,0,4732,862,376,1762,725,272,577,158,3494,48201532100,48,201,532100
246,114,42,44,46,2422,781,440,619,148,105,283,46,1201,48201532200,48,201,532200
643,59,184,362,38,4511,364,336,1071,1352,336,826,226,3811,48201532300,48,201,532300
795,0,193,559,43,3804,383,512,951,683,222,774,279,2909,48201532400,48,201,532400
1233,148,584,431,70,5931,856,635,1825,1043,351,836,385,4440,48201532501,48,201,532501
556,186,164,206,0,3319,786,560,835,737,96,230,75,1973,48201532502,48,201,532502
761,130,350,242,39,4591,710,958,1218,745,347,403,210,2923,48201532600,48,201,532600
482,137,187,143,15,3301,443,251,1083,532,291,505,196,2607,48201532700,48,201,532700
234,28,56,143,7,1181,104,240,194,352,91,150,50,837,48201532800,48,201,532800
672,206,265,201,0,3600,467,644,1241,765,263,140,80,2489,48201532900,48,201,532900
384,62,113,209,0,1340,124,255,448,292,88,73,60,961,48201533000,48,201,533000
457,79,262,116,0,4202,337,396,1655,840,324,520,130,3469,48201533100,48,201,533100
419,82,205,114,18,2625,339,227,701,605,155,376,222,2059,48201533200,48,201,533200
